id	recipient_id	collection_mode	response_status	custom_value	first_name	last_name	email_address	ip_address	language	page_path	collector_id	survey_id	edit_url	analyze_url	total_time	date_modified	date_created	href	pages
13518086722		default	completed					168.149.144.240		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=zk6rRVdHSsD1Y32nVF8UyBt_2BVDj_2BcjQqw1U7ApKPgCRlEQ4T5YBO0_2Bg0kaM8bOZV	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518086722	57	2022-07-19T11:37:39+00:00	2022-07-19T11:36:41+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518086722	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'other_id': '4653415151', 'text': 'TPA'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381654', 'row_id': '4653381652'}, {'choice_id': '4653381654', 'row_id': '4653381651'}, {'choice_id': '4653381654', 'row_id': '4653394262'}, {'choice_id': '4653381655', 'row_id': '4653381649'}]}]}]
13518159563		default	completed					165.171.200.5		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=WUyjvg5jHuRWnD2fN8N6J7rbQRmAU3jm2LPVg2apwMkJiHnDYdxDSAUd272G1gkZ	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518159563	393	2022-07-19T13:31:35+00:00	2022-07-19T13:25:02+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518159563	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366330'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381655', 'row_id': '4653381652'}, {'choice_id': '4653381654', 'row_id': '4653381651'}, {'choice_id': '4653381654', 'row_id': '4653394262'}, {'choice_id': '4653381654', 'row_id': '4653381649'}]}]}]
13518259879		default	completed					174.101.133.94		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=HIL1CB8i91BylufzPLxgEwUoN5UBdhmnHHOLcQ3fwXL2iW0V2DzLlIp6_2B3_2B0A_2Fhu	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518259879	246	2022-07-19T15:30:54+00:00	2022-07-19T15:26:47+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518259879	"[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366330'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381654', 'row_id': '4653381652'}, {'choice_id': '4653381654', 'row_id': '4653381651'}, {'choice_id': '4653381654', 'row_id': '4653394262'}, {'choice_id': '4653381654', 'row_id': '4653381649'}, {'other_id': '4653381658', 'text': ""If you accidentally answer a question that was not on the FROI, you can't undo the answer... These are the questions with the yes or no bubble. Ex/ The question about do you expect to get money from a source other than the BWC.  If you answer that question and then notice that the patient DID NOT answer it, you can't undo your choice...\r\nEntering ICD screen could be improved.  Once you type one in, you are committed.  If there are 4 ICDs and I can't find one, it won't give me the notes section on the next page to at least put it in the comments..""}]}]}]"
13518341062		default	completed					147.0.104.58		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=M_2FOP9R648KUOoGNzOFZZr_2F_2FqlZZORbQTy8ZnC4t3O1K_2F0xVi_2Bh2TmrLu3RVuLfiy	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518341062	35	2022-07-19T17:13:17+00:00	2022-07-19T17:12:41+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518341062	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366330'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381654', 'row_id': '4653381652'}, {'choice_id': '4653381653', 'row_id': '4653381651'}, {'choice_id': '4653381653', 'row_id': '4653394262'}, {'choice_id': '4653381653', 'row_id': '4653381649'}]}]}]
13518348229		default	completed					69.54.49.66		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=X4B4Tdd4HoaNaP1dDZfnxIv0k0AjyIa1qSsElkg0IsVyC5o_2B4m18Vz7r0U2IfabB	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518348229	34	2022-07-19T17:22:20+00:00	2022-07-19T17:21:45+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518348229	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366330'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381653', 'row_id': '4653381652'}, {'choice_id': '4653381653', 'row_id': '4653381651'}, {'choice_id': '4653381653', 'row_id': '4653394262'}, {'choice_id': '4653381653', 'row_id': '4653381649'}]}]}]
13518399308		default	completed					12.158.48.98		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=y6bRM3LOt7Lwpr18OejkOPK4nyDQHsryikZuyMnjU2UT49hUY9IUuMxFS6Qi39JK	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518399308	43	2022-07-19T18:33:31+00:00	2022-07-19T18:32:47+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518399308	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366330'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381653', 'row_id': '4653381652'}, {'choice_id': '4653381653', 'row_id': '4653381651'}, {'choice_id': '4653381653', 'row_id': '4653394262'}, {'choice_id': '4653381653', 'row_id': '4653381649'}]}]}]
13518646919		default	completed					173.89.244.223		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=vrtw_2BLZABrkX5hdDtDqKHkNGNSCfekOknIp8476a_2BEQ8EFQ5J_2FXyAfxKRKeRHjp_2B	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518646919	119	2022-07-20T02:01:47+00:00	2022-07-20T01:59:48+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518646919	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366329'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381657', 'row_id': '4653381652'}, {'choice_id': '4653381655', 'row_id': '4653381651'}, {'choice_id': '4653381657', 'row_id': '4653394262'}, {'choice_id': '4653381657', 'row_id': '4653381649'}, {'other_id': '4653381658', 'text': 'Very complicated. I was attempting to find a blank claim form for the employee to fill out. I found none. I was very disapointed but not surprised.'}]}]}]
13518938132		default	completed					12.54.40.82		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=sz5IW7iAl2Sd6VNP_2Fq_2BB4EeceXCr3W_2FLMo77rO8qyz6Vv_2FwoAoR71zgvDQlReche	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518938132	43	2022-07-20T13:32:58+00:00	2022-07-20T13:32:14+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518938132	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366332'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381655', 'row_id': '4653381652'}, {'choice_id': '4653381656', 'row_id': '4653381651'}, {'choice_id': '4653381656', 'row_id': '4653394262'}, {'choice_id': '4653381656', 'row_id': '4653381649'}, {'other_id': '4653381658', 'text': 'FROI never prints out.'}]}]}]
13518941115		default	completed					168.149.143.86		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=Qud9njurDmzRmmFoW_2BmSgY_2FV4m23bjJJ2AebmAghkmdjyZ_2Bv1lbuv0vt6WI3W3MM	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518941115	40	2022-07-20T13:37:14+00:00	2022-07-20T13:36:34+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518941115	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366329'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653451806', 'row_id': '4653381652'}, {'choice_id': '4653381653', 'row_id': '4653381651'}, {'choice_id': '4653381653', 'row_id': '4653394262'}, {'choice_id': '4653381653', 'row_id': '4653381649'}]}]}]
13518957712		default	completed					209.143.3.158		[]	409860495	312123669	https://www.surveymonkey.com/r/?sm=P8Sh4o8SYlxq7qv92Xe8pV8X4rTsREUoU7mWgLOA7icy3rg_2BzWYoGn5N_2F4NcI_2Fso	https://www.surveymonkey.com/analyze/browse/EcdDvWoRELtcriqCYC5tgcwlF00nS7EiBPT47LRe2Pg_3D?respondent_id=13518957712	39	2022-07-20T14:00:46+00:00	2022-07-20T14:00:06+00:00	https://api.surveymonkey.com/v3/surveys/312123669/responses/13518957712	[{'id': '178196583', 'questions': [{'id': '707505142', 'answers': [{'choice_id': '4729366330'}]}, {'id': '707510446', 'answers': [{'choice_id': '4653381653', 'row_id': '4653381652'}, {'choice_id': '4653381653', 'row_id': '4653381651'}, {'choice_id': '4653381653', 'row_id': '4653394262'}, {'choice_id': '4653381653', 'row_id': '4653381649'}]}]}]
