SURVEY_ID,PARTICIPANT_ID,QUESTION_ID,ANSWER_ID
301195553,6203097696,609203348,"4007262582"
301195553,6203097696,609203349,"4007262590"
301195553,6203097696,609203350,"4007262596"
301195553,6203097696,609203351,"4007262604"
301195553,6203097696,609203352,"4007262611"
301195553,6203097696,609208675,"4007293673"
301195553,6203097696,609215708,"4007336731"
301195553,6203097696,609219456,"4007358479"
301195553,6188278971,609203348,"4007262579"
301195553,6188278971,609203349,"4007262587"
301195553,6188278971,609203350,"4007262594"
301195553,6188278971,609203351,"4007262601"
301195553,6188278971,609203352,"4007262608"
301195553,6188278971,609208675,"4007293670"
301195553,6188278971,609215708,"4007336728"
301195553,6188278971,609219456,"4007358477"
301195553,6203097624,609203348,"4007262580"
301195553,6203097624,609203349,"4007262588"
301195553,6203097624,609203350,"4007262596"
301195553,6203097624,609203351,"4007262602"
301195553,6203097624,609203352,"4007262609"
301195553,6203097624,609208675,"4007293671"
301195553,6203097624,609215708,"4007336729"
301195553,6203097624,609219456,"4007358477"
301195553,6203097624,609217240,"I didn t like that I kept getting bounced around between the CSSs, my case kept getting handed off so I never really knew who who I should call when I had a questions. I also felt like that was a lot of information they should have told me/ helped me with this process... but I instead had gotten this info from my doctors who told me to make sure to ask about stuff. This was my first time ever using workmen s comp, and it seemed very unorganized at times to be honest. "
301195553,6203097713,609203348,"4007262580"
301195553,6203097713,609203349,"4007262588"
301195553,6203097713,609203350,"4007262595"
301195553,6203097713,609203351,"4007262602"
301195553,6203097713,609203352,"4007262609"
301195553,6203097713,609208675,"4007293671"
301195553,6203097713,609215708,"4007352429"
301195553,6203097713,609219456,"4007358477"
301195553,6188278932,609203348,"4007262579"
301195553,6188278932,609203349,"4007262587"
301195553,6188278932,609203350,"4007262594"
301195553,6188278932,609203351,"4007262601"
301195553,6188278932,609203352,"4007262608"
301195553,6188278932,609208675,"4007293670"
301195553,6188278932,609215708,"4007336728"
301195553,6188278932,609219456,"4007358476"
301195553,6188278947,609203348,"4007262581"
301195553,6188278947,609203349,"4007262588"
301195553,6188278947,609203350,"4007262594"
301195553,6188278947,609203351,"4007262601"
301195553,6188278947,609203352,"4007262608"
301195553,6188278947,609208675,"4007293670"
301195553,6188278947,609215708,"4007352429"
301195553,6188278947,609219456,"4007358477"
301195553,6188278947,609217240,"The above-listed N/A s are because my job paid me for 2 of the 3.5 weeks I was off. I was able to use my paid leave time for the rest of the time."
301195553,6203097681,609203348,"4007262579"
301195553,6203097681,609203349,"4007262587"
301195553,6203097681,609203350,"4007262594"
301195553,6203097681,609203351,"4007262601"
301195553,6203097681,609203352,"4007262608"
301195553,6203097681,609208675,"4007293670"
301195553,6203097681,609215708,"4007336728"
301195553,6203097681,609219456,"4007358476"
301195553,6203097681,609217240,"I was very impressed with the knowledge ,efficiency and personal concerns of EACH person I interacted with... I very much felt they really cared about me and my situation and gave me good advice and recommendations. I haven t yet tried to submit any medication or equipment bills. I plan to do that soon...THANKS!!!One more thing... even to staff who answered any phone calls to your agency were also answered with a concerned manner! "
301195553,6188279001,609203348,"4007262583"
301195553,6188279001,609203349,"4007262591"
301195553,6188279001,609203350,"4007262597"
301195553,6188279001,609203351,"4007262605"
301195553,6188279001,609203352,"4007262612"
301195553,6188279001,609208675,"4007293674"
301195553,6188279001,609215708,"4007336732"
301195553,6188279001,609219456,"4007358480"
301195553,6188279001,609217240,"was off work for covid for 21 days. the claims person (Colleen) did every thing in her power to keep for paying. your organization is a Joke. i was retuned back Dec. i just got a check for 3 days out of the 21 days i was off. received the check on April 2ond. You People should be ASHAMED of your selves.   "
301195553,6188278972,609203348,"4007262579"
301195553,6188278972,609203349,"4007262587"
301195553,6188278972,609203350,"4007262594"
301195553,6188278972,609203351,"4007262601"
301195553,6188278972,609203352,"4007262608"
301195553,6188278972,609208675,"4007293670"
301195553,6188278972,609215708,"4007336728"
301195553,6188278972,609219456,"4007358476"
301195553,6218001366,609203348,"4007262579"
301195553,6218001366,609203349,"4007262587"
301195553,6218001366,609203350,"4007262594"
301195553,6218001366,609203351,"4007262601"
301195553,6218001366,609203352,"4007262608"
301195553,6218001366,609208675,"4007293670"
301195553,6218001366,609215708,"4007336728"
301195553,6218001366,609219456,"4007358476"
301195553,6218001366,609217240,"I am very satisfied with everything that I ve had to deal with with the beer Workmen s Comp. heard a lot of bad things I was expecting the worst but it has been a very satisfying process thank you very much"
301195553,6203097646,609203348,"4007262579"
301195553,6203097646,609203349,"4007262587"
301195553,6203097646,609203350,"4007262594"
301195553,6203097646,609203351,"4007262601"
301195553,6203097646,609203352,"4007262608"
301195553,6203097646,609208675,"4007293670"
301195553,6203097646,609215708,"4007336728"
301195553,6203097646,609219456,"4007358476"
301195553,6218001375,609203348,"4007262579"
301195553,6218001375,609203349,"4007262587"
301195553,6218001375,609203350,"4007262599"
301195553,6218001375,609203351,"4007262601"
301195553,6218001375,609203352,"4007262613"
301195553,6218001375,609208675,"4007293670"
301195553,6218001375,609215708,"4007336728"
301195553,6218001375,609219456,"4007358476"
301195553,6218001393,609203348,"4007262580"
301195553,6218001393,609203349,"4007262588"
301195553,6218001393,609203350,"4007262594"
301195553,6218001393,609203351,"4007262601"
301195553,6218001393,609203352,"4007262608"
301195553,6218001393,609208675,"4007293672"
301195553,6218001393,609215708,"4007336729"
301195553,6218001393,609219456,"4007358478"
301195553,6203097633,609203348,"4007262583"
301195553,6203097633,609203349,"4007262588"
301195553,6203097633,609203350,"4007262595"
301195553,6203097633,609203351,"4007262602"
301195553,6203097633,609203352,"4007262609"
301195553,6203097633,609208675,"4007293674"
301195553,6203097633,609215708,"4007336731"
301195553,6203097633,609219456,"4007358480"
301195553,6203097633,609217240,"I didn t have a BWC certified so the whole process was a disaster ending in being disqualified for continued treatment or payment. The condition (injury on the job) is still being treated. Looking into possible surgery. The staff was very helpful during the ongoing process but still ended in being disqualified."
301195553,6218001337,609203348,"4007262581"
301195553,6218001337,609203349,"4007262588"
301195553,6218001337,609203350,"4007262596"
301195553,6218001337,609203351,"4007262603"
301195553,6218001337,609203352,"4007262611"
301195553,6218001337,609208675,"4007293675"
301195553,6218001337,609215708,"4007352429"
301195553,6218001337,609219456,"4007358478"
301195553,6203097647,609203348,"4007262579"
301195553,6203097647,609203349,"4007262587"
301195553,6203097647,609203350,"4007262594"
301195553,6203097647,609203351,"4007262602"
301195553,6203097647,609203352,"4007262608"
301195553,6203097647,609208675,"4007293670"
301195553,6203097647,609215708,"4007336728"
301195553,6203097647,609219456,"4007358476"
301195553,6203097657,609203348,"4007262579"
301195553,6203097657,609203349,"4007262587"
301195553,6203097657,609203350,"4007262594"
301195553,6203097657,609203351,"4007262601"
301195553,6203097657,609203352,"4007262608"
301195553,6203097657,609208675,"4007293670"
301195553,6203097657,609215708,"4007336728"
301195553,6203097657,609219456,"4007358476"
301195553,6203097668,609203348,"4007262583"
301195553,6203097668,609203349,"4007262590"
301195553,6203097668,609203350,"4007262596"
301195553,6203097668,609203351,"4007262603"
301195553,6203097668,609203352,"4007262611"
301195553,6203097668,609208675,"4007293671"
301195553,6203097668,609215708,"4007336732"
301195553,6203097668,609219456,"4007358478"
301195553,6203097637,609203348,"4007262580"
301195553,6203097637,609203349,"4007262589"
301195553,6203097637,609203350,"4007262595"
301195553,6203097637,609203351,"4007262605"
301195553,6203097637,609203352,"4007262610"
301195553,6203097637,609208675,"4007293671"
301195553,6203097637,609215708,"4007336729"
301195553,6203097637,609219456,"4007358477"
301195553,6218001370,609203348,"4007262580"
301195553,6218001370,609203349,"4007262588"
301195553,6218001370,609203350,"4007262595"
301195553,6218001370,609203351,"4007262602"
301195553,6218001370,609203352,"4007262609"
301195553,6218001370,609208675,"4007293671"
301195553,6218001370,609215708,"4007336729"
301195553,6218001370,609219456,"4007358477"
301195553,6218001365,609203348,"4007262579"
301195553,6218001365,609203349,"4007262587"
301195553,6218001365,609203350,"4007262599"
301195553,6218001365,609203351,"4007262606"
301195553,6218001365,609203352,"4007262613"
301195553,6218001365,609208675,"4007293670"
301195553,6218001365,609215708,"4007336728"
301195553,6218001365,609219456,"4007358477"
301195553,6218001374,609203348,"4007262581"
301195553,6218001374,609203349,"4007262589"
301195553,6218001374,609203350,"4007262599"
301195553,6218001374,609203351,"4007262603"
301195553,6218001374,609203352,"4007262613"
301195553,6218001374,609208675,"4007293673"
301195553,6218001374,609215708,"4007352429"
301195553,6218001374,609219456,"4007358479"
301195553,6218001374,609217240,"Long drawn out process, lack of communication"
301195553,6218001405,609203348,"4007262580"
301195553,6218001405,609203349,"4007262589"
301195553,6218001405,609203350,"4007262599"
301195553,6218001405,609203351,"4007262606"
301195553,6218001405,609203352,"4007262613"
301195553,6218001405,609208675,"4007293671"
301195553,6218001405,609215708,"4007336729"
301195553,6218001405,609219456,"4007358477"
301195553,6218001408,609203348,"4007262579"
301195553,6218001408,609203349,"4007262587"
301195553,6218001408,609203350,"4007262594"
301195553,6218001408,609203351,"4007262601"
301195553,6218001408,609203352,"4007262608"
301195553,6218001408,609208675,"4007293671"
301195553,6218001408,609215708,"4007336728"
301195553,6218001408,609219456,"4007358476"
301195553,6218001335,609203348,"4007262579"
301195553,6218001335,609203349,"4007262587"
301195553,6218001335,609203350,"4007262594"
301195553,6218001335,609203351,"4007262601"
301195553,6218001335,609203352,"4007262608"
301195553,6218001335,609208675,"4007293670"
301195553,6218001335,609215708,"4007336728"
301195553,6218001335,609219456,"4007358476"
301195553,6203097714,609203348,"4007262580"
301195553,6203097714,609203349,"4007262588"
301195553,6203097714,609203350,"4007262595"
301195553,6203097714,609203351,"4007262602"
301195553,6203097714,609203352,"4007262609"
301195553,6203097714,609208675,"4007293671"
301195553,6203097714,609215708,"4007336729"
301195553,6203097714,609219456,"4007358477"
301195553,6203097714,609217240,"There needs to be something done done about getting payed for lost wages a lot sooner it took me almost 2 months to get first payment that is ridiculous when people get hurt there bills don t stop coming in at home this needs to be addressed for future injured workers "
301195553,6218001391,609203348,"4007262579"
301195553,6218001391,609203349,"4007262587"
301195553,6218001391,609203350,"4007262594"
301195553,6218001391,609203351,"4007262601"
301195553,6218001391,609203352,"4007262608"
301195553,6218001391,609208675,"4007293670"
